,id,date,time,name,size,type,price
1897,2015-000824,2015-01-14,17:53:41,sicilian,L,supreme,20.25
1898,2015-000824,2015-01-14,17:53:41,classic_dlx,L,classic,20.5
1899,2015-000825,2015-01-14,18:06:06,sicilian,S,supreme,12.25
1900,2015-000825,2015-01-14,18:06:06,five_cheese,L,veggie,18.5
1901,2015-000826,2015-01-14,18:06:14,ckn_pesto,L,chicken,20.75
1902,2015-000826,2015-01-14,18:06:14,ital_supr,L,supreme,20.75
1903,2015-000826,2015-01-14,18:06:14,pepperoni,L,classic,15.25
1904,2015-000827,2015-01-14,18:09:48,ckn_alfredo,M,chicken,16.75
1905,2015-000827,2015-01-14,18:09:48,napolitana,L,classic,20.5
1906,2015-000828,2015-01-14,18:23:55,peppr_salami,L,supreme,20.75
1907,2015-000828,2015-01-14,18:23:55,ckn_pesto,L,chicken,20.75
1908,2015-000829,2015-01-14,18:27:42,spinach_supr,S,supreme,12.5
1909,2015-000829,2015-01-14,18:27:42,spicy_ital,S,supreme,12.5
1910,2015-000829,2015-01-14,18:27:42,peppr_salami,M,supreme,16.5
1911,2015-000829,2015-01-14,18:27:42,napolitana,M,classic,16
1912,2015-000830,2015-01-14,18:38:17,pepperoni,M,classic,12.5
1913,2015-000830,2015-01-14,18:38:17,hawaiian,M,classic,13.25
1914,2015-000830,2015-01-14,18:38:17,ital_supr,M,supreme,16.5
1915,2015-000831,2015-01-14,18:38:20,classic_dlx,M,classic,16
1916,2015-000831,2015-01-14,18:38:20,ckn_pesto,M,chicken,16.75
1917,2015-000831,2015-01-14,18:38:20,calabrese,L,supreme,20.25
1918,2015-000831,2015-01-14,18:38:20,ckn_pesto,L,chicken,20.75
1919,2015-000832,2015-01-14,18:47:06,hawaiian,L,classic,16.5
1920,2015-000833,2015-01-14,19:07:45,big_meat,S,classic,12
1921,2015-000833,2015-01-14,19:07:45,napolitana,S,classic,12
1922,2015-000834,2015-01-14,19:25:16,ckn_pesto,L,chicken,20.75
1923,2015-000834,2015-01-14,19:25:16,spinach_fet,L,veggie,20.25
1924,2015-000834,2015-01-14,19:25:16,prsc_argla,S,supreme,12.5
1925,2015-000834,2015-01-14,19:25:16,pepperoni,S,classic,9.75
1926,2015-000835,2015-01-14,19:56:01,bbq_ckn,S,chicken,12.75
1927,2015-000835,2015-01-14,19:56:01,bbq_ckn,L,chicken,20.75
1928,2015-000835,2015-01-14,19:56:01,pepperoni,M,classic,12.5
1929,2015-000835,2015-01-14,19:56:01,southw_ckn,L,chicken,20.75
1930,2015-000836,2015-01-14,20:08:08,five_cheese,L,veggie,18.5
1931,2015-000836,2015-01-14,20:08:08,hawaiian,S,classic,10.5
1932,2015-000836,2015-01-14,20:08:08,the_greek,XL,classic,25.5
1933,2015-000836,2015-01-14,20:08:08,four_cheese,L,veggie,17.95
1934,2015-000837,2015-01-14,20:12:27,ital_supr,M,supreme,16.5
1935,2015-000838,2015-01-14,20:33:57,ckn_alfredo,M,chicken,16.75
1936,2015-000838,2015-01-14,20:33:57,veggie_veg,M,veggie,16
1937,2015-000838,2015-01-14,20:33:57,ital_supr,M,supreme,16.5
1938,2015-000839,2015-01-14,20:40:40,mexicana,L,veggie,20.25
1939,2015-000839,2015-01-14,20:40:40,mexicana,L,veggie,20.25
1940,2015-000840,2015-01-14,20:46:12,ital_supr,L,supreme,20.75
1941,2015-000841,2015-01-14,20:57:40,peppr_salami,L,supreme,20.75
1942,2015-000842,2015-01-14,21:09:39,spin_pesto,S,veggie,12.5
1943,2015-000842,2015-01-14,21:09:39,spinach_supr,S,supreme,12.5
1944,2015-000842,2015-01-14,21:09:39,spinach_fet,M,veggie,16
1945,2015-000843,2015-01-14,21:32:21,spinach_supr,M,supreme,16.5
1946,2015-000844,2015-01-14,21:36:58,veggie_veg,M,veggie,16
1947,2015-000845,2015-01-14,21:42:56,classic_dlx,L,classic,20.5
1948,2015-000845,2015-01-14,21:42:56,southw_ckn,L,chicken,20.75
1949,2015-000845,2015-01-14,21:42:56,ital_supr,M,supreme,16.5
1950,2015-000845,2015-01-14,21:42:56,five_cheese,L,veggie,18.5
1951,2015-000846,2015-01-14,22:16:24,cali_ckn,L,chicken,20.75
1952,2015-000846,2015-01-14,22:16:24,five_cheese,L,veggie,18.5
1953,2015-000847,2015-01-15,11:37:03,pepperoni,M,classic,12.5
1954,2015-000848,2015-01-15,11:56:46,big_meat,S,classic,12
1955,2015-000849,2015-01-15,12:08:30,spicy_ital,L,supreme,20.75
1956,2015-000849,2015-01-15,12:08:30,sicilian,S,supreme,12.25
1957,2015-000849,2015-01-15,12:08:30,classic_dlx,M,classic,16
1958,2015-000849,2015-01-15,12:08:30,spicy_ital,S,supreme,12.5
1959,2015-000850,2015-01-15,12:15:35,southw_ckn,L,chicken,20.75
1960,2015-000850,2015-01-15,12:15:35,thai_ckn,M,chicken,16.75
1961,2015-000850,2015-01-15,12:15:35,four_cheese,L,veggie,17.95
1962,2015-000851,2015-01-15,12:20:22,bbq_ckn,L,chicken,20.75
1963,2015-000852,2015-01-15,12:33:51,thai_ckn,M,chicken,16.75
1964,2015-000853,2015-01-15,12:36:39,pepperoni,M,classic,12.5
1965,2015-000854,2015-01-15,12:51:19,soppressata,L,supreme,20.75
1966,2015-000854,2015-01-15,12:51:19,pepperoni,S,classic,9.75
1967,2015-000855,2015-01-15,12:56:54,veggie_veg,M,veggie,16
1968,2015-000855,2015-01-15,12:56:54,spin_pesto,M,veggie,16.5
1969,2015-000855,2015-01-15,12:56:54,southw_ckn,S,chicken,12.75
1970,2015-000855,2015-01-15,12:56:54,sicilian,M,supreme,16.25
1971,2015-000855,2015-01-15,12:56:54,five_cheese,L,veggie,18.5
1972,2015-000856,2015-01-15,12:59:20,spicy_ital,L,supreme,20.75
1973,2015-000857,2015-01-15,13:01:53,napolitana,S,classic,12
1974,2015-000858,2015-01-15,13:03:42,thai_ckn,L,chicken,20.75
1975,2015-000858,2015-01-15,13:03:42,veggie_veg,M,veggie,16
1976,2015-000858,2015-01-15,13:03:42,peppr_salami,S,supreme,12.5
1977,2015-000859,2015-01-15,13:05:13,big_meat,S,classic,12
1978,2015-000859,2015-01-15,13:05:13,calabrese,M,supreme,16.25
1979,2015-000859,2015-01-15,13:05:13,the_greek,L,classic,20.5
1980,2015-000859,2015-01-15,13:05:13,ckn_alfredo,M,chicken,16.75
1981,2015-000860,2015-01-15,13:07:53,spicy_ital,M,supreme,16.5
1982,2015-000860,2015-01-15,13:07:53,sicilian,S,supreme,12.25
1983,2015-000861,2015-01-15,13:08:44,prsc_argla,L,supreme,20.75
1984,2015-000862,2015-01-15,13:10:45,southw_ckn,M,chicken,16.75
1985,2015-000863,2015-01-15,13:12:29,thai_ckn,M,chicken,16.75
1986,2015-000864,2015-01-15,14:04:23,sicilian,L,supreme,20.25
1987,2015-000864,2015-01-15,14:04:23,spinach_supr,L,supreme,20.75
1988,2015-000864,2015-01-15,14:04:23,veggie_veg,M,veggie,16
1989,2015-000864,2015-01-15,14:04:23,ital_supr,L,supreme,20.75
1990,2015-000864,2015-01-15,14:04:23,big_meat,S,classic,12
1991,2015-000864,2015-01-15,14:04:23,mediterraneo,M,veggie,16
1992,2015-000864,2015-01-15,14:04:23,hawaiian,S,classic,10.5
1993,2015-000864,2015-01-15,14:04:23,spinach_fet,L,veggie,20.25
1994,2015-000864,2015-01-15,14:04:23,the_greek,M,classic,16
1995,2015-000865,2015-01-15,14:10:00,classic_dlx,S,classic,12
1996,2015-000866,2015-01-15,14:18:09,peppr_salami,M,supreme,16.5
1997,2015-000867,2015-01-15,14:19:28,hawaiian,L,classic,16.5
1998,2015-000867,2015-01-15,14:19:28,hawaiian,S,classic,10.5
1999,2015-000868,2015-01-15,14:27:25,soppressata,M,supreme,16.5
2000,2015-000869,2015-01-15,14:31:43,spinach_supr,M,supreme,16.5
2001,2015-000869,2015-01-15,14:31:43,thai_ckn,L,chicken,20.75
2002,2015-000870,2015-01-15,14:38:31,four_cheese,M,veggie,14.75
2003,2015-000870,2015-01-15,14:38:31,five_cheese,L,veggie,18.5
2004,2015-000871,2015-01-15,14:45:22,ckn_alfredo,S,chicken,12.75
2005,2015-000872,2015-01-15,14:48:37,prsc_argla,M,supreme,16.5
2006,2015-000873,2015-01-15,15:06:15,pepperoni,M,classic,12.5
2007,2015-000874,2015-01-15,15:20:36,southw_ckn,L,chicken,20.75
2008,2015-000874,2015-01-15,15:20:36,pep_msh_pep,S,classic,11
2009,2015-000875,2015-01-15,15:23:21,cali_ckn,M,chicken,16.75
2010,2015-000876,2015-01-15,15:27:03,hawaiian,S,classic,10.5
2011,2015-000876,2015-01-15,15:27:03,spicy_ital,L,supreme,20.75
2012,2015-000876,2015-01-15,15:27:03,southw_ckn,S,chicken,12.75
2013,2015-000877,2015-01-15,15:32:59,four_cheese,L,veggie,17.95
2014,2015-000878,2015-01-15,16:05:58,cali_ckn,M,chicken,16.75
2015,2015-000879,2015-01-15,16:12:57,southw_ckn,S,chicken,12.75
2016,2015-000879,2015-01-15,16:12:57,spinach_supr,S,supreme,12.5
2017,2015-000879,2015-01-15,16:12:57,veggie_veg,M,veggie,16
2018,2015-000880,2015-01-15,16:19:26,pepperoni,L,classic,15.25
2019,2015-000880,2015-01-15,16:19:26,pepperoni,S,classic,9.75
2020,2015-000881,2015-01-15,16:40:04,ital_supr,S,supreme,12.5
2021,2015-000881,2015-01-15,16:40:04,cali_ckn,M,chicken,16.75
2022,2015-000882,2015-01-15,16:44:46,spinach_fet,S,veggie,12
2023,2015-000882,2015-01-15,16:44:46,prsc_argla,M,supreme,16.5
2024,2015-000882,2015-01-15,16:44:46,thai_ckn,L,chicken,20.75
2025,2015-000883,2015-01-15,16:56:05,prsc_argla,S,supreme,12.5
2026,2015-000883,2015-01-15,16:56:05,hawaiian,S,classic,10.5
2027,2015-000883,2015-01-15,16:56:05,cali_ckn,M,chicken,16.75
2028,2015-000883,2015-01-15,16:56:05,classic_dlx,S,classic,12
2029,2015-000884,2015-01-15,16:57:15,hawaiian,S,classic,10.5
2030,2015-000885,2015-01-15,16:57:55,mexicana,M,veggie,16
2031,2015-000885,2015-01-15,16:57:55,sicilian,S,supreme,12.25
2032,2015-000885,2015-01-15,16:57:55,the_greek,XL,classic,25.5
2033,2015-000885,2015-01-15,16:57:55,spicy_ital,M,supreme,16.5
2034,2015-000886,2015-01-15,17:05:35,sicilian,S,supreme,12.25
2035,2015-000886,2015-01-15,17:05:35,mediterraneo,L,veggie,20.25
2036,2015-000886,2015-01-15,17:05:35,spicy_ital,L,supreme,20.75
2037,2015-000887,2015-01-15,17:13:58,spicy_ital,M,supreme,16.5
2038,2015-000887,2015-01-15,17:13:58,pepperoni,L,classic,15.25
2039,2015-000888,2015-01-15,17:14:27,sicilian,M,supreme,16.25
2040,2015-000888,2015-01-15,17:14:27,soppressata,S,supreme,12.5
2041,2015-000889,2015-01-15,17:27:51,bbq_ckn,L,chicken,20.75
2042,2015-000890,2015-01-15,17:32:25,four_cheese,M,veggie,14.75
2043,2015-000891,2015-01-15,17:43:34,spin_pesto,L,veggie,20.75
2044,2015-000892,2015-01-15,18:04:29,four_cheese,L,veggie,17.95
2045,2015-000892,2015-01-15,18:04:29,mediterraneo,L,veggie,20.25
2046,2015-000893,2015-01-15,18:15:22,four_cheese,L,veggie,17.95
2047,2015-000894,2015-01-15,18:17:26,napolitana,S,classic,12
2048,2015-000895,2015-01-15,18:18:11,bbq_ckn,L,chicken,20.75
2049,2015-000895,2015-01-15,18:18:11,pepperoni,S,classic,9.75
2050,2015-000895,2015-01-15,18:18:11,hawaiian,L,classic,16.5
2051,2015-000896,2015-01-15,18:27:28,five_cheese,L,veggie,18.5
2052,2015-000896,2015-01-15,18:27:28,cali_ckn,L,chicken,20.75
2053,2015-000897,2015-01-15,18:53:07,ital_cpcllo,L,classic,20.5
2054,2015-000897,2015-01-15,18:53:07,mexicana,S,veggie,12
2055,2015-000897,2015-01-15,18:53:07,spinach_fet,L,veggie,20.25
2056,2015-000898,2015-01-15,18:56:49,classic_dlx,S,classic,12
2057,2015-000899,2015-01-15,19:06:14,spicy_ital,L,supreme,20.75
2058,2015-000899,2015-01-15,19:06:14,the_greek,XL,classic,25.5
2059,2015-000900,2015-01-15,19:09:51,pepperoni,L,classic,15.25
2060,2015-000900,2015-01-15,19:09:51,pepperoni,S,classic,9.75
2061,2015-000901,2015-01-15,19:16:11,big_meat,S,classic,12
2062,2015-000902,2015-01-15,19:21:00,peppr_salami,L,supreme,20.75
2063,2015-000903,2015-01-15,19:27:22,peppr_salami,L,supreme,20.75
2064,2015-000903,2015-01-15,19:27:22,soppressata,L,supreme,20.75
2065,2015-000903,2015-01-15,19:27:22,classic_dlx,L,classic,20.5
2066,2015-000904,2015-01-15,20:07:01,pep_msh_pep,S,classic,11
2067,2015-000904,2015-01-15,20:07:01,bbq_ckn,M,chicken,16.75
2068,2015-000905,2015-01-15,20:12:06,ital_veggie,M,veggie,16.75
2069,2015-000905,2015-01-15,20:12:06,bbq_ckn,M,chicken,16.75
2070,2015-000905,2015-01-15,20:12:06,veggie_veg,M,veggie,16
2071,2015-000906,2015-01-15,20:51:59,southw_ckn,L,chicken,20.75
2072,2015-000906,2015-01-15,20:51:59,soppressata,S,supreme,12.5
2073,2015-000907,2015-01-15,20:54:32,sicilian,S,supreme,12.25
2074,2015-000908,2015-01-15,21:42:32,pepperoni,M,classic,12.5
2075,2015-000908,2015-01-15,21:42:32,thai_ckn,L,chicken,20.75
2076,2015-000909,2015-01-16,11:19:25,bbq_ckn,L,chicken,20.75
2077,2015-000909,2015-01-16,11:19:25,spicy_ital,S,supreme,12.5
2078,2015-000909,2015-01-16,11:19:25,ital_veggie,M,veggie,16.75
2079,2015-000910,2015-01-16,11:25:40,ital_cpcllo,S,classic,12
2080,2015-000910,2015-01-16,11:25:40,veggie_veg,L,veggie,20.25
2081,2015-000910,2015-01-16,11:25:40,prsc_argla,S,supreme,12.5
2082,2015-000911,2015-01-16,11:36:00,spinach_fet,S,veggie,12
2083,2015-000911,2015-01-16,11:36:00,bbq_ckn,S,chicken,12.75
2084,2015-000912,2015-01-16,11:39:48,pep_msh_pep,M,classic,14.5
2085,2015-000913,2015-01-16,11:55:24,spinach_supr,S,supreme,12.5
2086,2015-000914,2015-01-16,12:14:22,veggie_veg,M,veggie,16
2087,2015-000915,2015-01-16,12:20:22,green_garden,S,veggie,12
2088,2015-000915,2015-01-16,12:20:22,pepperoni,L,classic,15.25
2089,2015-000915,2015-01-16,12:20:22,bbq_ckn,M,chicken,16.75
2090,2015-000915,2015-01-16,12:20:22,pepperoni,M,classic,12.5
2091,2015-000915,2015-01-16,12:20:22,five_cheese,L,veggie,18.5
2092,2015-000915,2015-01-16,12:20:22,prsc_argla,S,supreme,12.5
2093,2015-000915,2015-01-16,12:20:22,napolitana,M,classic,16
2094,2015-000915,2015-01-16,12:20:22,spicy_ital,L,supreme,20.75
2095,2015-000916,2015-01-16,12:30:09,the_greek,XL,classic,25.5
2096,2015-000916,2015-01-16,12:30:09,pepperoni,L,classic,15.25
2097,2015-000916,2015-01-16,12:30:09,ital_supr,M,supreme,16.5
2098,2015-000916,2015-01-16,12:30:09,mexicana,L,veggie,20.25
2099,2015-000917,2015-01-16,12:34:15,southw_ckn,L,chicken,20.75
2100,2015-000918,2015-01-16,13:06:04,spinach_fet,S,veggie,12
2101,2015-000919,2015-01-16,13:11:15,napolitana,L,classic,20.5
2102,2015-000920,2015-01-16,13:16:55,bbq_ckn,M,chicken,16.75
2103,2015-000920,2015-01-16,13:16:55,classic_dlx,M,classic,16
2104,2015-000921,2015-01-16,13:18:32,southw_ckn,L,chicken,20.75
2105,2015-000921,2015-01-16,13:18:32,spin_pesto,L,veggie,20.75
2106,2015-000922,2015-01-16,13:19:43,southw_ckn,L,chicken,20.75
2107,2015-000922,2015-01-16,13:19:43,pepperoni,M,classic,12.5
2108,2015-000922,2015-01-16,13:19:43,calabrese,M,supreme,16.25
2109,2015-000923,2015-01-16,13:23:29,mexicana,M,veggie,16
2110,2015-000923,2015-01-16,13:23:29,spinach_fet,S,veggie,12
2111,2015-000924,2015-01-16,13:27:57,southw_ckn,L,chicken,20.75
2112,2015-000924,2015-01-16,13:27:57,pepperoni,L,classic,15.25
2113,2015-000925,2015-01-16,13:42:47,veggie_veg,L,veggie,20.25
2114,2015-000926,2015-01-16,13:51:38,veggie_veg,L,veggie,20.25
2115,2015-000926,2015-01-16,13:51:38,classic_dlx,M,classic,16
2116,2015-000926,2015-01-16,13:51:38,pepperoni,L,classic,15.25
2117,2015-000926,2015-01-16,13:51:38,sicilian,S,supreme,12.25
2118,2015-000927,2015-01-16,13:59:21,mexicana,M,veggie,16
2119,2015-000927,2015-01-16,13:59:21,spinach_fet,M,veggie,16
2120,2015-000927,2015-01-16,13:59:21,cali_ckn,M,chicken,16.75
2121,2015-000927,2015-01-16,13:59:21,napolitana,M,classic,16
2122,2015-000927,2015-01-16,13:59:21,ital_cpcllo,S,classic,12
2123,2015-000927,2015-01-16,13:59:21,hawaiian,S,classic,10.5
2124,2015-000927,2015-01-16,13:59:21,classic_dlx,M,classic,16
2125,2015-000927,2015-01-16,13:59:21,ckn_alfredo,M,chicken,16.75
2126,2015-000927,2015-01-16,13:59:21,four_cheese,M,veggie,14.75
2127,2015-000928,2015-01-16,14:14:40,thai_ckn,L,chicken,20.75
2128,2015-000928,2015-01-16,14:14:40,cali_ckn,L,chicken,20.75
2129,2015-000929,2015-01-16,14:24:45,five_cheese,L,veggie,18.5
2130,2015-000930,2015-01-16,15:00:11,napolitana,L,classic,20.5
2131,2015-000930,2015-01-16,15:00:11,pep_msh_pep,S,classic,11
2132,2015-000930,2015-01-16,15:00:11,ital_cpcllo,S,classic,12
2133,2015-000931,2015-01-16,15:27:24,peppr_salami,S,supreme,12.5
2134,2015-000931,2015-01-16,15:27:24,five_cheese,L,veggie,18.5
2135,2015-000931,2015-01-16,15:27:24,bbq_ckn,L,chicken,20.75
2136,2015-000932,2015-01-16,15:33:19,calabrese,M,supreme,16.25
2137,2015-000932,2015-01-16,15:33:19,thai_ckn,S,chicken,12.75
2138,2015-000933,2015-01-16,15:49:05,five_cheese,L,veggie,18.5
2139,2015-000934,2015-01-16,15:55:24,thai_ckn,L,chicken,20.75
2140,2015-000935,2015-01-16,16:14:59,spinach_fet,M,veggie,16
2141,2015-000935,2015-01-16,16:14:59,spicy_ital,L,supreme,20.75
2142,2015-000935,2015-01-16,16:14:59,big_meat,S,classic,12
2143,2015-000935,2015-01-16,16:14:59,the_greek,M,classic,16
2144,2015-000936,2015-01-16,16:19:19,sicilian,S,supreme,12.25
2145,2015-000937,2015-01-16,16:20:32,spicy_ital,S,supreme,12.5
2146,2015-000938,2015-01-16,16:43:09,ital_supr,M,supreme,16.5
2147,2015-000938,2015-01-16,16:43:09,peppr_salami,L,supreme,20.75
2148,2015-000938,2015-01-16,16:43:09,spinach_fet,L,veggie,20.25
2149,2015-000939,2015-01-16,16:59:23,peppr_salami,L,supreme,20.75
2150,2015-000939,2015-01-16,16:59:23,spin_pesto,S,veggie,12.5
2151,2015-000940,2015-01-16,17:05:08,peppr_salami,M,supreme,16.5
2152,2015-000940,2015-01-16,17:05:08,pep_msh_pep,M,classic,14.5
2153,2015-000940,2015-01-16,17:05:08,napolitana,L,classic,20.5
2154,2015-000941,2015-01-16,17:09:08,ital_cpcllo,L,classic,20.5
2155,2015-000941,2015-01-16,17:09:08,green_garden,M,veggie,16
2156,2015-000942,2015-01-16,17:18:37,southw_ckn,L,chicken,20.75
2157,2015-000942,2015-01-16,17:18:37,bbq_ckn,M,chicken,16.75
2158,2015-000943,2015-01-16,17:22:00,sicilian,S,supreme,12.25
2159,2015-000944,2015-01-16,17:54:33,classic_dlx,M,classic,16
2160,2015-000945,2015-01-16,17:58:38,four_cheese,L,veggie,17.95
2161,2015-000945,2015-01-16,17:58:38,bbq_ckn,L,chicken,20.75
2162,2015-000945,2015-01-16,17:58:38,five_cheese,L,veggie,18.5
2163,2015-000945,2015-01-16,17:58:38,hawaiian,S,classic,10.5
2164,2015-000946,2015-01-16,18:00:48,pepperoni,S,classic,9.75
2165,2015-000946,2015-01-16,18:00:48,cali_ckn,S,chicken,12.75
2166,2015-000946,2015-01-16,18:00:48,spinach_supr,S,supreme,12.5
2167,2015-000946,2015-01-16,18:00:48,spin_pesto,L,veggie,20.75
2168,2015-000947,2015-01-16,18:13:15,the_greek,XL,classic,25.5
2169,2015-000947,2015-01-16,18:13:15,cali_ckn,M,chicken,16.75
2170,2015-000947,2015-01-16,18:13:15,pepperoni,L,classic,15.25
2171,2015-000948,2015-01-16,18:42:17,spicy_ital,L,supreme,20.75
2172,2015-000948,2015-01-16,18:42:17,pepperoni,L,classic,15.25
2173,2015-000948,2015-01-16,18:42:17,veggie_veg,S,veggie,12
2174,2015-000948,2015-01-16,18:42:17,pep_msh_pep,S,classic,11
2175,2015-000949,2015-01-16,18:52:18,mexicana,L,veggie,20.25
2176,2015-000949,2015-01-16,18:52:18,veggie_veg,M,veggie,16
2177,2015-000950,2015-01-16,18:57:56,cali_ckn,M,chicken,16.75
2178,2015-000951,2015-01-16,19:03:46,ital_veggie,M,veggie,16.75
2179,2015-000952,2015-01-16,19:05:35,big_meat,S,classic,12
2180,2015-000952,2015-01-16,19:05:35,peppr_salami,M,supreme,16.5
2181,2015-000952,2015-01-16,19:05:35,spinach_fet,S,veggie,12
2182,2015-000952,2015-01-16,19:05:35,calabrese,L,supreme,20.25
2183,2015-000953,2015-01-16,19:12:08,bbq_ckn,S,chicken,12.75
2184,2015-000953,2015-01-16,19:12:08,spinach_fet,S,veggie,12
2185,2015-000953,2015-01-16,19:12:08,ckn_alfredo,M,chicken,16.75
2186,2015-000954,2015-01-16,19:14:03,thai_ckn,L,chicken,20.75
2187,2015-000954,2015-01-16,19:14:03,thai_ckn,L,chicken,20.75
2188,2015-000955,2015-01-16,19:24:16,napolitana,L,classic,20.5
2189,2015-000955,2015-01-16,19:24:16,five_cheese,L,veggie,18.5
2190,2015-000955,2015-01-16,19:24:16,cali_ckn,M,chicken,16.75
2191,2015-000956,2015-01-16,19:24:40,thai_ckn,S,chicken,12.75
2192,2015-000956,2015-01-16,19:24:40,prsc_argla,M,supreme,16.5
2193,2015-000957,2015-01-16,19:32:12,ital_veggie,S,veggie,12.75
2194,2015-000957,2015-01-16,19:32:12,spin_pesto,L,veggie,20.75
2195,2015-000957,2015-01-16,19:32:12,green_garden,L,veggie,20.25
2196,2015-000957,2015-01-16,19:32:12,four_cheese,L,veggie,17.95
2197,2015-000958,2015-01-16,19:33:33,pepperoni,L,classic,15.25
2198,2015-000959,2015-01-16,19:34:00,spin_pesto,M,veggie,16.5
2199,2015-000959,2015-01-16,19:34:00,cali_ckn,S,chicken,12.75
2200,2015-000960,2015-01-16,19:35:00,spicy_ital,L,supreme,20.75
2201,2015-000960,2015-01-16,19:35:00,spicy_ital,L,supreme,20.75
2202,2015-000961,2015-01-16,19:42:20,bbq_ckn,S,chicken,12.75
2203,2015-000961,2015-01-16,19:42:20,ital_cpcllo,L,classic,20.5
2204,2015-000962,2015-01-16,19:55:17,big_meat,S,classic,12
2205,2015-000962,2015-01-16,19:55:17,pep_msh_pep,L,classic,17.5
2206,2015-000963,2015-01-16,20:06:41,ckn_pesto,L,chicken,20.75
2207,2015-000963,2015-01-16,20:06:41,sicilian,M,supreme,16.25
2208,2015-000963,2015-01-16,20:06:41,cali_ckn,M,chicken,16.75
2209,2015-000963,2015-01-16,20:06:41,cali_ckn,M,chicken,16.75
2210,2015-000964,2015-01-16,20:24:37,big_meat,S,classic,12
2211,2015-000964,2015-01-16,20:24:37,four_cheese,M,veggie,14.75
2212,2015-000965,2015-01-16,20:41:02,spicy_ital,L,supreme,20.75
2213,2015-000965,2015-01-16,20:41:02,spinach_fet,M,veggie,16
2214,2015-000965,2015-01-16,20:41:02,thai_ckn,M,chicken,16.75
2215,2015-000965,2015-01-16,20:41:02,green_garden,S,veggie,12
2216,2015-000966,2015-01-16,20:59:17,spinach_fet,L,veggie,20.25
2217,2015-000966,2015-01-16,20:59:17,sicilian,S,supreme,12.25
2218,2015-000967,2015-01-16,21:03:33,mediterraneo,M,veggie,16
2219,2015-000968,2015-01-16,21:23:01,ital_cpcllo,S,classic,12
2220,2015-000968,2015-01-16,21:23:01,hawaiian,S,classic,10.5
2221,2015-000969,2015-01-16,21:36:19,mexicana,M,veggie,16
2222,2015-000970,2015-01-16,21:44:35,spicy_ital,L,supreme,20.75
2223,2015-000970,2015-01-16,21:44:35,classic_dlx,M,classic,16
2224,2015-000971,2015-01-16,21:46:20,ital_supr,L,supreme,20.75
2225,2015-000971,2015-01-16,21:46:20,classic_dlx,M,classic,16
2226,2015-000971,2015-01-16,21:46:20,sicilian,L,supreme,20.25
2227,2015-000971,2015-01-16,21:46:20,ckn_alfredo,M,chicken,16.75
2228,2015-000972,2015-01-16,22:03:09,pepperoni,L,classic,15.25
2229,2015-000972,2015-01-16,22:03:09,pepperoni,S,classic,9.75
2230,2015-000973,2015-01-16,22:06:08,mexicana,L,veggie,20.25
2231,2015-000974,2015-01-16,22:06:53,classic_dlx,S,classic,12
2232,2015-000975,2015-01-16,22:10:21,green_garden,M,veggie,16
2233,2015-000975,2015-01-16,22:10:21,mediterraneo,L,veggie,20.25
2234,2015-000976,2015-01-17,11:53:19,pepperoni,L,classic,15.25
2235,2015-000977,2015-01-17,12:01:58,pep_msh_pep,M,classic,14.5
2236,2015-000977,2015-01-17,12:01:58,thai_ckn,L,chicken,20.75
2237,2015-000978,2015-01-17,12:24:36,hawaiian,L,classic,16.5
2238,2015-000978,2015-01-17,12:24:36,ital_supr,L,supreme,20.75
2239,2015-000978,2015-01-17,12:24:36,mediterraneo,L,veggie,20.25
2240,2015-000978,2015-01-17,12:24:36,spicy_ital,S,supreme,12.5
2241,2015-000978,2015-01-17,12:24:36,peppr_salami,L,supreme,20.75
2242,2015-000978,2015-01-17,12:24:36,bbq_ckn,S,chicken,12.75
2243,2015-000978,2015-01-17,12:24:36,brie_carre,S,supreme,23.65
2244,2015-000978,2015-01-17,12:24:36,hawaiian,S,classic,10.5
2245,2015-000978,2015-01-17,12:24:36,ital_supr,M,supreme,16.5
2246,2015-000978,2015-01-17,12:24:36,thai_ckn,M,chicken,16.75
2247,2015-000978,2015-01-17,12:24:36,big_meat,S,classic,12
